Date,High,Low,Open,Close,Volume,Adj Close,Volatility,EPS,PE_ratio
2012-07-20,29.46999931335449,28.71999931335449,29.0,28.76000022888184,11869100,28.76000022888184,29.366510534755054,0.02,1438.000011444092
2012-07-23,29.0,28.01000022888184,28.1200008392334,28.75,12390700,28.75,28.130729776789583,0.02,1437.5
2012-07-24,29.45000076293945,28.10000038146973,28.81999969482422,28.45000076293945,11539800,28.45000076293945,26.891601230495052,0.02,1422.5000381469724
2012-07-25,29.489999771118164,28.07999992370605,28.38999938964844,29.34000015258789,17230200,29.34000015258789,25.514383636658454,0.02,1467.0000076293945
2012-07-26,28.229999542236328,26.729999542236328,27.75,26.85000038146973,64597400,26.85000038146973,26.00684864439836,0.02,1342.5000190734866
2012-07-27,24.540000915527344,22.280000686645508,23.190000534057607,23.709999084472656,123102300,23.709999084472656,32.105705042759574,0.02,1185.4999542236328
2012-07-30,24.040000915527344,23.03000068664551,24.0,23.149999618530273,29285900,23.149999618530273,38.3373445825623,0.02,1157.4999809265137
2012-07-31,23.3700008392334,21.61000061035156,23.3700008392334,21.709999084472656,56179400,21.709999084472656,45.247152622860746,0.02,1085.4999542236328
2012-08-01,21.57999992370605,20.84000015258789,21.5,20.8799991607666,44604400,20.8799991607666,51.66669265874025,0.02,1043.99995803833
2012-08-02,20.84000015258789,19.81999969482422,20.770000457763672,20.040000915527344,56374500,20.040000915527344,57.97726418886493,0.02,1002.0000457763672
2012-08-03,22.15999984741211,19.899999618530273,20.36000061035156,21.09000015258789,80647000,21.09000015258789,61.764267958226576,0.02,1054.5000076293945
2012-08-06,22.149999618530273,21.299999237060547,21.38999938964844,21.920000076293945,27778900,21.920000076293945,63.37568456598967,0.02,1096.0000038146973
2012-08-07,22.450000762939453,20.5,22.200000762939453,20.71999931335449,36782900,20.71999931335449,66.06006229986825,0.02,1035.9999656677244
2012-08-08,21.149999618530273,20.21999931335449,20.709999084472656,20.71999931335449,29537400,20.71999931335449,67.42634849708581,0.02,1035.9999656677244
2012-08-09,21.170000076293945,20.61000061035156,20.75,21.01000022888184,15610700,21.01000022888184,68.49419227988143,0.02,1050.500011444092
2012-08-10,21.81999969482422,21.1299991607666,21.40999984741211,21.809999465942386,25794700,21.809999465942386,69.01701290001007,0.02,1090.4999732971194
2012-08-13,22.450000762939453,21.399999618530273,22.149999618530273,21.600000381469727,24973100,21.600000381469727,69.43518022982697,0.02,1080.0000190734863
2012-08-14,21.600000381469727,20.25,21.40999984741211,20.3799991607666,39308800,20.3799991607666,70.46025664765551,0.02,1018.9999580383301
2012-08-15,21.40999984741211,20.399999618530273,20.63999938964844,21.200000762939453,47861100,21.200000762939453,70.24946196658395,0.02,1060.0000381469727
2012-08-16,20.479999542236328,19.690000534057614,20.440000534057614,19.8700008392334,157565300,19.8700008392334,70.24850498243012,0.02,993.5000419616699
2012-08-17,20.07999992370605,19.0,20.01000022888184,19.049999237060547,129293400,19.049999237060547,70.05164441001577,0.02,952.4999618530273
2012-08-20,20.1299991607666,18.75,19.049999237060547,20.01000022888184,101186600,20.01000022888184,68.15659735504688,0.02,1000.5000114440919
2012-08-21,19.979999542236328,19.09000015258789,19.57999992370605,19.15999984741211,70640600,19.15999984741211,66.77373064478384,0.02,957.9999923706055
2012-08-22,19.530000686645508,18.959999084472656,19.36000061035156,19.440000534057614,49892200,19.440000534057614,65.01066467560729,0.02,972.0000267028806
2012-08-23,19.729999542236328,19.36000061035156,19.5,19.440000534057614,32813700,19.440000534057614,62.750744840338186,0.02,972.0000267028806
2012-08-24,19.68000030517578,19.25,19.520000457763672,19.40999984741211,29622200,19.40999984741211,59.8994413643468,0.02,970.4999923706055
2012-08-27,19.530000686645508,19.100000381469727,19.489999771118164,19.149999618530273,20704000,19.149999618530273,58.89519490654735,0.02,957.4999809265137
2012-08-28,19.3799991607666,18.950000762939453,19.100000381469727,19.34000015258789,25417000,19.34000015258789,57.50140621715336,0.02,967.0000076293945
2012-08-29,19.3799991607666,19.06999969482422,19.31999969482422,19.100000381469727,16124700,19.100000381469727,54.75926586211438,0.02,955.0000190734863
2012-08-30,19.450000762939453,19.059999465942386,19.270000457763672,19.09000015258789,30647500,19.09000015258789,51.448729374981106,0.02,954.5000076293945
2012-08-31,18.700000762939453,18.030000686645508,18.68000030517578,18.059999465942386,58764200,18.059999465942386,48.18240517590553,0.02,902.9999732971193
2012-09-04,18.270000457763672,17.549999237060547,18.07999992370605,17.729999542236328,46622400,17.729999542236328,44.15441482064598,0.02,886.4999771118164
2012-09-05,18.75,18.18000030517578,18.270000457763672,18.57999992370605,60781800,18.57999992370605,38.85356446984584,0.02,928.9999961853025
2012-09-06,19.26000022888184,18.71999931335449,18.739999771118164,18.959999084472656,46066500,18.959999084472656,29.51972475617089,0.02,947.9999542236328
2012-09-07,19.420000076293945,18.780000686645508,19.100000381469727,18.979999542236328,36371700,18.979999542236328,22.69061524820114,0.02,948.9999771118164
2012-09-10,19.200000762939453,18.549999237060547,19.059999465942386,18.809999465942386,24797800,18.809999465942386,20.388297405276326,0.02,940.4999732971193
2012-09-11,19.57999992370605,18.850000381469727,18.920000076293945,19.43000030517578,50508200,19.43000030517578,18.1427133370568,0.02,971.5000152587891
2012-09-12,21.15999984741211,20.280000686645508,20.76000022888184,20.93000030517578,121584000,20.93000030517578,17.595239503769527,0.02,1046.500015258789
2012-09-13,21.479999542236328,20.61000061035156,20.959999084472656,20.709999084472656,65041600,20.709999084472656,17.516634238106437,0.02,1035.4999542236328
2012-09-14,22.07999992370605,20.899999618530273,21.1299991607666,22.0,72819800,22.0,18.582288965223558,0.02,1100.0
2012-09-17,22.75,21.5,22.670000076293945,21.520000457763672,50667600,21.520000457763672,18.856650131174593,0.02,1076.0000228881836
2012-09-18,21.979999542236328,21.3700008392334,21.600000381469727,21.8700008392334,36760500,21.8700008392334,18.81147788869714,0.02,1093.50004196167
2012-09-19,23.3700008392334,21.770000457763672,21.989999771118164,23.290000915527344,78782800,23.290000915527344,21.08008891049936,0.02,1164.5000457763672
2012-09-20,23.239999771118164,22.540000915527344,23.020000457763672,22.59000015258789,57248900,22.59000015258789,22.280921768346854,0.02,1129.5000076293945
2012-09-21,23.239999771118164,22.60000038146973,22.96999931335449,22.86000061035156,51218100,22.86000061035156,23.557610156007577,0.02,1143.000030517578
2012-09-24,21.979999542236328,20.36000061035156,21.780000686645508,20.790000915527344,79106500,20.790000915527344,23.11270037202577,0.02,1039.5000457763672
2012-09-25,21.209999084472656,20.21999931335449,21.200000762939453,20.280000686645508,46291700,20.280000686645508,22.686773228222947,0.02,1014.0000343322754
2012-09-26,20.780000686645508,19.799999237060547,20.149999618530273,20.6200008392334,38271900,20.6200008392334,22.726114595980977,0.02,1031.00004196167
2012-09-27,21.0,20.15999984741211,20.989999771118164,20.31999969482422,30215900,20.31999969482422,22.48968449489848,0.02,1015.9999847412109
2012-09-28,21.950000762939453,20.5,20.56999969482422,21.65999984741211,65486000,21.65999984741211,22.961158444037405,0.02,1082.9999923706055
2012-10-01,22.59000015258789,21.729999542236328,22.07999992370605,21.989999771118164,51262700,21.989999771118164,23.36374346822956,0.02,1099.4999885559082
2012-10-02,22.489999771118164,21.81999969482422,22.07999992370605,22.270000457763672,29341400,22.270000457763672,24.107023402611386,0.02,1113.5000228881836
2012-10-03,22.489999771118164,21.799999237060547,22.299999237060547,21.82999992370605,32000100,21.82999992370605,24.27120048754381,0.02,1091.4999961853025
2012-10-04,22.399999618530273,21.40999984741211,22.31999969482422,21.950000762939453,46892100,21.950000762939453,24.52582755453692,0.02,1097.5000381469727
2012-10-05,21.6299991607666,20.8799991607666,21.489999771118164,20.90999984741211,40529300,20.90999984741211,24.36829140425866,0.02,1045.4999923706055
2012-10-08,20.75,20.15999984741211,20.399999618530273,20.399999618530273,32236700,20.399999618530273,24.15109196439149,0.02,1019.9999809265137
2012-10-09,20.549999237060547,19.96999931335449,20.38999938964844,20.229999542236328,27161800,20.229999542236328,23.81377316018807,0.02,1011.4999771118164
2012-10-10,19.940000534057614,19.450000762939453,19.93000030517578,19.63999938964844,39321800,19.63999938964844,23.69470066215728,0.02,981.999969482422
2012-10-11,19.959999084472656,19.61000061035156,19.8799991607666,19.75,21817300,19.75,23.415143653168343,0.02,987.5
2012-10-12,19.799999237060547,19.479999542236328,19.75,19.520000457763672,18809400,19.520000457763672,23.20614715892161,0.02,976.0000228881836
2012-10-15,19.8799991607666,19.489999771118164,19.68000030517578,19.520000457763672,20189700,19.520000457763672,22.171496482672964,0.02,976.0000228881836
2012-10-16,19.690000534057614,19.299999237060547,19.68000030517578,19.479999542236328,21834700,19.479999542236328,20.6892700464802,0.02,973.9999771118164
2012-10-17,20.479999542236328,19.3700008392334,19.5,19.8799991607666,44074500,19.8799991607666,19.845021606347515,0.02,993.9999580383301
2012-10-18,19.790000915527344,18.88999938964844,19.700000762939453,18.979999542236328,52157400,18.979999542236328,19.829280658922308,0.02,948.9999771118164
2012-10-19,19.059999465942386,18.799999237060547,19.0,19.0,34835000,19.0,19.813696794183613,0.02,950.0
2012-10-22,19.43000030517578,19.049999237060547,19.200000762939453,19.31999969482422,32447300,19.31999969482422,19.42719053502884,0.02,965.9999847412109
2012-10-23,19.799999237060547,19.100000381469727,19.25,19.5,78381200,19.5,19.385790597704734,0.02,975.0
2012-10-24,24.25,22.85000038146973,24.1299991607666,23.229999542236328,228949900,23.229999542236328,20.63882045414412,0.02,1161.4999771118164
2012-10-25,23.309999465942386,22.46999931335449,23.290000915527344,22.559999465942386,76142000,22.559999465942386,21.207763695954508,0.02,1127.9999732971194
2012-10-26,22.8799991607666,21.8799991607666,22.399999618530273,21.940000534057614,73175800,21.940000534057614,21.18204127469568,0.02,1097.0000267028806
2012-10-31,21.5,20.729999542236328,20.81999969482422,21.11000061035156,99378200,21.11000061035156,21.11490828409913,0.02,1055.500030517578
2012-11-01,21.440000534057614,21.01000022888184,21.07999992370605,21.209999084472656,37713900,21.209999084472656,20.93998612669381,0.02,1060.4999542236328
2012-11-02,21.690000534057614,21.06999969482422,21.26000022888184,21.18000030517578,38344400,21.18000030517578,19.692288621384368,0.02,1059.000015258789
2012-11-05,21.479999542236328,20.920000076293945,21.100000381469727,21.25,31806700,21.25,19.015438894200987,0.02,1062.5
2012-11-06,21.3700008392334,20.989999771118164,21.239999771118164,21.170000076293945,29062700,21.170000076293945,18.00752607078867,0.02,1058.5000038146973
2012-11-07,20.950000762939453,20.3700008392334,20.850000381469727,20.46999931335449,33396800,20.46999931335449,18.020029643213704,0.02,1023.4999656677244
2012-11-08,20.729999542236328,19.979999542236328,20.520000457763672,19.989999771118164,34254600,19.989999771118164,18.09898549110741,0.02,999.4999885559082
2012-11-09,20.0,19.1299991607666,19.959999084472656,19.209999084472656,42295500,19.209999084472656,18.604722620335433,0.02,960.4999542236328
2012-11-12,20.170000076293945,18.8700008392334,19.149999618530273,20.06999969482422,67349200,20.06999969482422,18.65717429648715,0.02,1003.4999847412109
2012-11-13,20.11000061035156,19.559999465942386,19.61000061035156,19.86000061035156,71775100,19.86000061035156,18.531556454674615,0.02,993.0000305175779
2012-11-14,22.5,19.93000030517578,20.100000381469727,22.36000061035156,229751000,22.36000061035156,18.805080936940442,0.02,1118.000030517578
2012-11-15,22.5,21.649999618530273,22.34000015258789,22.170000076293945,78857700,22.170000076293945,18.729670238939914,0.02,1108.5000038146973
2012-11-16,23.93000030517578,22.18000030517578,22.25,23.559999465942386,107182200,23.559999465942386,20.328133305890947,0.02,1177.9999732971194
2012-11-19,24.1200008392334,22.81999969482422,23.959999084472656,22.920000076293945,85021300,22.920000076293945,21.049865005674192,0.02,1146.0000038146973
2012-11-20,23.899999618530273,22.70000076293945,22.729999542236328,23.10000038146973,46655300,23.10000038146973,22.184470331014506,0.02,1155.0000190734866
2012-11-21,24.53000068664551,23.04999923706055,23.21999931335449,24.31999969482422,89862400,24.31999969482422,24.43772464356924,0.02,1215.999984741211
2012-11-23,24.68000030517578,23.8799991607666,24.57999992370605,24.0,29520900,24.0,25.957356334742236,0.02,1200.0
2012-11-26,26.09000015258789,24.809999465942386,24.940000534057607,25.940000534057607,123865000,25.940000534057607,29.279498788032303,0.02,1297.0000267028804
2012-11-27,26.5,25.459999084472656,26.040000915527344,26.149999618530273,85760600,26.149999618530273,32.21738198654501,0.02,1307.4999809265137
2012-11-28,26.489999771118164,25.75,25.940000534057607,26.36000061035156,49205600,26.36000061035156,34.69338817934736,0.02,1318.000030517578
2012-11-29,27.520000457763672,26.15999984741211,26.5,27.31999969482422,88759700,27.31999969482422,37.74316561140025,0.02,1365.999984741211
2012-11-30,28.0,26.76000022888184,27.26000022888184,28.0,127049600,28.0,40.90185252985085,0.02,1400.0
2012-12-03,28.8799991607666,26.979999542236328,28.0,27.040000915527344,123526100,27.040000915527344,42.59533079410196,0.02,1352.0000457763672
2012-12-04,27.76000022888184,26.68000030517578,27.059999465942386,27.459999084472656,72869200,27.459999084472656,43.68116832895482,0.02,1372.9999542236328
2012-12-05,27.899999618530273,27.26000022888184,27.75,27.709999084472656,58976300,27.709999084472656,44.51218422002061,0.02,1385.4999542236328
2012-12-06,27.75,26.81999969482422,27.68000030517578,26.96999931335449,46001500,26.96999931335449,44.51442369623525,0.02,1348.4999656677244
2012-12-07,27.78000068664551,26.84000015258789,27.06999969482422,27.489999771118164,51751900,27.489999771118164,44.65587411873626,0.02,1374.4999885559082
2012-12-10,28.170000076293945,27.10000038146973,27.170000076293945,27.84000015258789,50608500,27.84000015258789,46.346969974651095,0.02,1392.0000076293945
2012-12-11,28.239999771118164,27.65999984741211,28.06999969482422,27.979999542236328,77099100,27.979999542236328,47.83584250746197,0.02,1398.9999771118164
2012-12-12,28.13999938964844,27.3700008392334,28.0,27.57999992370605,46704200,27.57999992370605,48.642860281857224,0.02,1378.9999961853025
2012-12-13,28.75,27.43000030517578,27.59000015258789,28.239999771118164,81051600,28.239999771118164,49.271202818597146,0.02,1411.9999885559082
2012-12-14,28.32999992370605,26.76000022888184,28.18000030517578,26.809999465942386,91631600,26.809999465942386,48.8937962369925,0.02,1340.4999732971194
2012-12-17,27.0,26.31999969482422,26.770000457763672,26.75,57742500,26.75,48.28432649755091,0.02,1337.5
2012-12-18,27.90999984741211,26.899999618530273,26.959999084472656,27.709999084472656,60512900,27.709999084472656,47.937401245954845,0.02,1385.4999542236328
2012-12-19,28.21999931335449,26.95000076293945,27.82999992370605,27.40999984741211,61390300,27.40999984741211,47.14011108526325,0.02,1370.4999923706055
2012-12-20,27.60000038146973,27.1299991607666,27.489999771118164,27.36000061035156,35574800,27.36000061035156,45.468469675574894,0.02,1368.000030517578
2012-12-21,27.01000022888184,26.1200008392334,26.65999984741211,26.26000022888184,54555200,26.26000022888184,42.620635798001814,0.02,1313.000011444092
2012-12-24,26.959999084472656,26.20000076293945,26.5,26.93000030517578,28230100,26.93000030517578,38.32724818721528,0.02,1346.500015258789
2012-12-26,27.18000030517578,26.3799991607666,27.03000068664551,26.51000022888184,33175400,26.51000022888184,34.31136713142365,0.02,1325.500011444092
2012-12-27,26.79999923706055,25.520000457763672,26.54999923706055,26.04999923706055,43481700,26.04999923706055,28.95172325772367,0.02,1302.4999618530276
2012-12-28,26.11000061035156,25.149999618530273,25.479999542236328,25.90999984741211,56574800,25.90999984741211,26.58066222178986,0.02,1295.4999923706055
2012-12-31,26.989999771118164,26.11000061035156,26.20000076293945,26.6200008392334,60374500,26.6200008392334,23.479261578012142,0.02,1331.00004196167
2013-01-02,28.18000030517578,27.420000076293945,27.440000534057607,28.0,69846400,28.0,22.17674172881762,0.02,1400.0
2013-01-03,28.46999931335449,27.59000015258789,27.8799991607666,27.770000457763672,63140600,27.770000457763672,19.41988199755268,0.02,1388.5000228881836
2013-01-04,28.93000030517578,27.82999992370605,28.01000022888184,28.76000022888184,72715400,28.76000022888184,16.840953823574733,0.02,1438.000011444092
2013-01-07,29.790000915527344,28.649999618530273,28.690000534057607,29.420000076293945,83781800,29.420000076293945,16.33331465539963,0.02,1471.0000038146973
2013-01-08,29.60000038146973,28.86000061035156,29.51000022888184,29.059999465942386,45871300,29.059999465942386,14.32753519841951,0.02,1452.9999732971194
2013-01-09,30.60000038146973,29.489999771118164,29.670000076293945,30.59000015258789,104787700,30.59000015258789,16.610119779329224,0.02,1529.5000076293945
2013-01-10,31.45000076293945,30.28000068664551,30.60000038146973,31.29999923706055,95316400,31.29999923706055,19.510505225880106,0.02,1564.9999618530276
2013-01-11,31.959999084472656,31.10000038146973,31.28000068664551,31.71999931335449,89598000,31.71999931335449,22.42144973926021,0.02,1585.9999656677244
2013-01-14,32.209999084472656,30.6200008392334,32.080001831054695,30.95000076293945,98892800,30.95000076293945,24.12316422687726,0.02,1547.5000381469724
2013-01-15,31.709999084472656,29.8799991607666,30.63999938964844,30.10000038146973,173242600,30.10000038146973,24.923098984456054,0.02,1505.0000190734866
2013-01-16,30.35000038146973,29.53000068664551,30.209999084472656,29.85000038146973,75332700,29.85000038146973,25.300540500764647,0.02,1492.5000190734866
2013-01-17,30.420000076293945,30.03000068664551,30.07999992370605,30.13999938964844,40256700,30.13999938964844,25.893429832622058,0.02,1506.999969482422
2013-01-18,30.440000534057607,29.270000457763672,30.309999465942386,29.65999984741211,49631500,29.65999984741211,26.19240340034532,0.02,1482.9999923706055
2013-01-22,30.88999938964844,29.739999771118164,29.75,30.729999542236328,55243300,30.729999542236328,26.84458773238513,0.02,1536.4999771118164
2013-01-23,31.5,30.79999923706055,31.10000038146973,30.81999969482422,48899800,30.81999969482422,27.60577232133913,0.02,1540.999984741211
2013-01-24,31.489999771118164,30.809999465942386,31.270000457763672,31.07999992370605,43845100,31.07999992370605,28.52040804080081,0.02,1553.9999961853025
2013-01-25,31.93000030517578,31.1299991607666,31.40999984741211,31.540000915527344,54363600,31.540000915527344,29.68784229957427,0.02,1577.0000457763672
2013-01-28,32.509998321533196,31.809999465942386,31.8799991607666,32.470001220703125,59682500,32.470001220703125,31.388883523531646,0.02,1623.5000610351562
2013-01-29,32.06999969482422,30.709999084472656,32.0,30.790000915527344,72976500,30.790000915527344,31.80161522319068,0.02,1539.5000457763672
2013-01-30,31.489999771118164,30.8799991607666,30.979999542236328,31.239999771118164,87682100,31.239999771118164,31.780020490140053,0.02,1561.9999885559082
2013-01-31,31.46999931335449,28.739999771118164,29.149999618530273,30.979999542236328,190744900,30.979999542236328,31.40518696195747,0.02,1548.9999771118164
2013-02-01,31.020000457763672,29.6299991607666,31.01000022888184,29.729999542236328,85856700,29.729999542236328,31.084214503403807,0.02,1486.4999771118164
2013-02-04,29.20000076293945,28.01000022888184,29.059999465942386,28.11000061035156,92362200,28.11000061035156,30.77413535303789,0.02,1405.500030517578
2013-02-05,28.959999084472656,28.040000915527344,28.26000022888184,28.63999938964844,47948200,28.63999938964844,30.27504732958797,0.02,1431.999969482422
2013-02-06,29.290000915527344,28.65999984741211,28.739999771118164,29.04999923706055,38375900,29.04999923706055,28.81229174017136,0.02,1452.4999618530276
2013-02-07,29.149999618530273,28.270000457763672,29.11000061035156,28.649999618530273,34540100,28.649999618530273,27.904363633599306,0.02,1432.4999809265137
2013-02-08,29.170000076293945,28.51000022888184,28.88999938964844,28.54999923706055,37708800,28.54999923706055,26.5732706231974,0.02,1427.4999618530276
2013-02-11,28.68000030517578,28.040000915527344,28.61000061035156,28.26000022888184,37361800,28.26000022888184,24.707432946243358,0.02,1413.000011444092
2013-02-12,28.15999984741211,27.10000038146973,27.670000076293945,27.3700008392334,93498700,27.3700008392334,23.07872000409057,0.02,1368.50004196167
2013-02-13,28.31999969482422,27.309999465942386,27.36000061035156,27.90999984741211,50164000,27.90999984741211,21.836766856016187,0.02,1395.4999923706055
2013-02-14,28.6299991607666,28.01000022888184,28.020000457763672,28.5,35615800,28.5,21.52958767396611,0.02,1425.0
2013-02-15,28.75,28.09000015258789,28.520000457763672,28.31999969482422,33109300,28.31999969482422,21.136296056566934,0.02,1415.999984741211
2013-02-19,29.07999992370605,28.1200008392334,28.229999542236328,28.93000030517578,49396400,28.93000030517578,21.068567785255148,0.02,1446.500015258789
2013-02-20,29.04999923706055,28.32999992370605,28.920000076293945,28.459999084472656,42098200,28.459999084472656,21.406116074907892,0.02,1422.9999542236328
2013-02-21,28.54999923706055,27.149999618530273,28.28000068664551,27.28000068664551,49642300,27.28000068664551,22.52138471534766,0.02,1364.0000343322756
2013-02-22,27.6299991607666,26.81999969482422,27.6200008392334,27.1299991607666,36350200,27.1299991607666,23.57328087741019,0.02,1356.49995803833
2013-02-25,27.63999938964844,27.149999618530273,27.15999984741211,27.270000457763672,34652000,27.270000457763672,23.95129391669534,0.02,1363.5000228881836
2013-02-26,27.459999084472656,26.70000076293945,27.36000061035156,27.38999938964844,31611700,27.38999938964844,23.709986313654923,0.02,1369.499969482422
2013-02-27,27.34000015258789,26.6299991607666,27.34000015258789,26.8700008392334,44319700,26.8700008392334,24.230618301174783,0.02,1343.50004196167
2013-02-28,27.29999923706055,26.34000015258789,26.84000015258789,27.25,83027800,27.25,24.707827481907028,0.02,1362.5
2013-03-01,28.1200008392334,26.809999465942386,27.04999923706055,27.78000068664551,54064800,27.78000068664551,24.888803169626268,0.02,1389.0000343322756
2013-03-04,28.059999465942386,27.440000534057607,27.76000022888184,27.71999931335449,32400700,27.71999931335449,24.93916611543922,0.02,1385.9999656677244
2013-03-05,28.18000030517578,27.209999084472656,27.8799991607666,27.520000457763672,40622200,27.520000457763672,25.17935103642109,0.02,1376.0000228881836
2013-03-06,28.1299991607666,27.35000038146973,28.10000038146973,27.45000076293945,33532600,27.45000076293945,24.875663078115625,0.02,1372.5000381469724
2013-03-07,28.68000030517578,27.46999931335449,27.56999969482422,28.57999992370605,74540200,28.57999992370605,24.105782863756065,0.02,1428.9999961853025
2013-03-08,28.46999931335449,27.729999542236328,28.43000030517578,27.959999084472656,44198900,27.959999084472656,23.09719888016425,0.02,1397.9999542236328
2013-03-11,28.63999938964844,27.82999992370605,28.01000022888184,28.13999938964844,35642100,28.13999938964844,21.360479153889305,0.02,1406.999969482422
